total_sqft,bath,balcony,size,location,price,Actual Price,Predicted Price,Error,Squared Error
1350.0,2.0,2.0,2,Bommanahalli,72.0,72.0,51.31282667702345,20.687173322976548,427.95914009487257
1490.0,3.0,2.0,3,Hoodi,79.0,79.0,97.98200374496437,-18.982003744964373,360.3164661738415
1170.0,2.0,2.0,2,Mysore Road,65.0,65.0,56.89489532594379,8.105104674056207,65.69272177740778
1435.0,3.0,2.0,3,Whitefield,45.0,45.0,91.16750868929213,-46.167508689292134,2131.4388585758647
585.0,1.0,1.0,1,Electronics City Phase 1,21.0,21.0,16.104991001453826,4.895008998546174,23.96111309584802
1150.0,2.0,2.0,2,Kenchenahalli,58.0,58.0,61.705403282880624,-3.7054032828806243,13.730013488782507
1404.0,2.0,0.0,3,Sarjapur,53.35,53.35,58.60828744088708,-5.258287440887081,27.649586810990805
1200.0,3.0,2.0,3,Hoskote,57.0,57.0,62.92867884510858,-5.928678845108578,35.14923284843799
1480.0,2.0,1.0,2,9th Phase JP Nagar,80.0,80.0,62.182400084501495,17.817599915498505,317.4668667487723
1435.0,3.0,3.0,3,Akshaya Nagar,53.0,53.0,91.47683156714444,-38.476831567144444,1480.4665674464031
1741.0,3.0,2.0,3,Kengeri,80.0,80.0,85.09702043795453,-5.0970204379545265,25.979617344926154
1050.0,2.0,2.0,2,Varthur Road,42.7,42.7,40.989413015074874,1.7105869849251292,2.926107832995244
596.0,2.0,1.0,2,Geleyara Balaga Layout,22.0,22.0,40.745246066404846,-18.745246066404846,351.38425009006636
1600.0,3.0,2.0,3,Sector 2 HSR Layout,70.0,70.0,113.81113875373191,-43.81113875373191,1919.41587889875
1120.0,2.0,2.0,2,Varthur,44.24,44.24,52.48719563893164,-8.247195638931636,68.016235906813
1500.0,3.0,1.0,3,Koramangala,135.0,135.0,143.520920559714,-8.520920559714,72.60608718495675
1024.0,2.0,2.0,2,Kudlu,44.0,44.0,49.77702368581093,-5.777023685810931,33.374002666420516
1870.0,3.0,2.0,3,Whitefield,138.0,138.0,101.6197392690793,36.380260730920696,1323.5233708497706
1719.0,3.0,1.0,3,Kasavanhalli,184.0,184.0,103.5292598887397,80.4707401112603,6475.540014053997
1350.0,4.0,2.0,4,Guddadahalli,140.0,140.0,116.46496328421478,23.535036715785225,553.8979532133586
995.0,2.0,2.0,3,Vasanthpura,34.82,34.82,60.50270651231669,-25.68270651231669,659.6014137977942
1320.0,2.0,1.0,2,Whitefield,99.26,99.26,65.8216270839853,33.4383729160147,1118.1247832704655
2901.0,4.0,2.0,3,Whitefield,190.0,190.0,143.63688294519812,46.363117054801876,2149.5386230372605
1315.0,2.0,2.0,3,GM Palaya,65.0,65.0,59.00209330523944,5.997906694760559,35.974884719053534
1596.0,3.0,3.0,3,Hosakerehalli,79.8,79.8,108.55612577226972,-28.756125772269726,826.9147694305951
1200.0,2.0,0.0,2,Ittamadu,43.0,43.0,66.31924907005717,-23.319249070057168,543.7873771913621
600.0,1.0,1.0,1,Kereguddadahalli,19.5,19.5,-5.093566200773388,24.593566200773388,604.8434984718232
1965.0,4.0,2.0,3,Hegde Nagar,132.0,132.0,134.6658621888183,-2.665862188818295,7.106821209771071
1385.0,2.0,2.0,3,Marathahalli,68.5,68.5,78.54945123952443,-10.04945123952443,100.9914702155791
1460.0,2.0,3.0,3,Kanakapura,43.79,43.79,65.77195265815946,-21.981952658159464,483.20624266556393
1125.0,2.0,1.0,2,Uttarahalli,48.0,48.0,46.929482546949586,1.0705174530504138,1.146007617285545
720.0,1.0,1.0,1,Banashankari,60.0,60.0,33.136026226681444,26.863973773318556,721.6730868935472
800.0,1.0,1.0,2,Yelachenahalli,30.0,30.0,60.98812337872768,-30.98812337872768,960.2637905352489
1760.0,3.0,2.0,3,Bhoganhalli,128.0,128.0,101.88692407060019,26.113075929399812,681.8927344945998
1125.0,2.0,1.0,2,Huskur,32.49,32.49,29.139470991434663,3.3505290085653385,11.22604463723783
1029.5,2.0,0.0,2,Mysore Road,50.855,50.855,55.73383410720757,-4.878834107207574,23.803022245651924
1017.0,2.0,2.0,2,Electronic City,27.0,27.0,45.96686955713177,-18.966869557131773,359.74214079725203
1200.0,3.0,1.0,4,HRBR Layout,180.0,180.0,118.191780249211,61.80821975078899,3820.2560287618226
1230.0,2.0,0.0,2,T.C PALYA,75.0,75.0,65.72087321560957,9.279126784390428,86.10219388079184
1080.0,2.0,2.0,2,Chennappa Layout,44.8,44.8,43.33262262337241,1.4673773766275886,2.153196365438464
2400.0,2.0,2.0,2,Nagadevanahalli,135.0,135.0,85.26450871303645,49.73549128696355,2473.6190935556274
1450.0,3.0,3.0,3,Hulimavu,72.0,72.0,99.78160421067797,-27.78160421067797,771.8175325187599
1130.0,2.0,1.0,2,Electronic City,32.63,32.63,49.78949125522574,-17.15949125522574,294.4481401381686
1089.0,2.0,1.0,2,HBR Layout,60.0,60.0,88.96600607687012,-28.966006076870116,839.0295080452764
1200.0,2.0,1.0,2,Hebbal,60.0,60.0,80.74877404433865,-20.748774044338646,430.5116243430211
1305.0,2.0,1.0,2,Yelahanka,78.0,78.0,59.66083988917495,18.33916011082505,336.3247935704766
1150.0,2.0,2.0,2,Subash Nagar,45.0,45.0,58.792169008012124,-13.792169008012124,190.22392594557013
1500.0,4.0,1.0,3,Anekal,99.0,99.0,95.21608057734507,3.7839194226549324,14.318046197145238
980.0,2.0,1.0,2,Horamavu Agara,38.19,38.19,40.95529354191198,-2.76529354191198,7.646848372940103
1153.0,2.0,2.0,2,Narayanapura,45.0,45.0,75.17081232117658,-30.170812321176584,910.2779161196607
1175.0,2.0,2.0,2,Pai Layout,60.0,60.0,58.58522279619777,1.414777203802231,2.0015945363984597
1350.0,3.0,2.0,2,Billekahalli,55.0,55.0,99.4295801461952,-44.42958014619521,1973.9875919671833
1215.0,2.0,2.0,2,Begur Road,43.13,43.13,44.05610085023589,-0.9261008502358905,0.8576627848076392
1260.0,2.0,2.0,3,Subramanyapura,76.0,76.0,64.5675893064809,11.432410693519103,130.70001426528992
1200.0,2.0,1.0,2,Chandapura,65.0,65.0,39.56758269694883,25.432417303051167,646.8078498765365
1171.0,2.0,2.0,2,Old Madras Road,72.0,72.0,68.03941540121735,3.9605845987826456,15.686230364114289
1232.0,2.0,1.0,2,Hennur Road,74.0,74.0,69.15996045974671,4.8400395402532865,23.425982751215244
1650.0,3.0,3.0,3,Ardendale,82.0,82.0,100.1253190637453,-18.125319063745295,328.5271911625686
1160.0,2.0,2.0,2,Begur Road,36.54,36.54,42.73455445509039,-6.19455445509039,38.372504897080205
1500.0,2.0,1.0,3,Electronic City,77.5,77.5,65.12583127352,12.374168726479994,153.12005167139552
875.0,2.0,1.0,2,Anandapura,57.0,57.0,37.82452108414728,19.17547891585272,367.69899165231226
1776.0,3.0,1.0,3,Rajaji Nagar,190.0,190.0,161.5320762352656,28.467923764734394,810.4226834747293
1200.0,4.0,2.0,6,Lakshmi Layout,115.0,115.0,150.9091870909142,-35.9091870909142,1289.4697175302792
920.0,2.0,3.0,2,Kengeri Satellite Town,39.0,39.0,43.00341430527664,-4.003414305276642,16.02732609969366
1631.0,3.0,2.0,3,Electronic City,80.0,80.0,84.41022574282647,-4.410225742826469,19.45009110268928
1205.0,2.0,2.0,2,Gubbalala,70.0,70.0,60.45938360912261,9.540616390877389,91.0233611178783
1255.0,2.0,3.0,3,Uttarahalli,50.19,50.19,54.28418554120073,-4.09418554120073,16.762355245777115
1065.0,2.0,2.0,2,Marathahalli,55.0,55.0,64.4145170349988,-9.414517034998795,88.6331310022825
1395.0,2.0,0.0,2,Lakshminarayana Pura,75.0,75.0,92.97965845152818,-17.97965845152818,323.26811803360874
1007.0,2.0,2.0,2,Coconut Grove Layout,43.0,43.0,45.31586508181407,-2.315865081814067,5.3632310771656755
1194.0,2.0,2.0,2,Haralur Road,47.0,47.0,58.982522612459036,-11.982522612459036,143.58084815809212
1390.0,2.0,2.0,2,Hebbal,95.0,95.0,84.20667157768264,10.793328422317359,116.49593843200373
1500.0,3.0,2.0,3,Lakshminarayana Pura,104.0,104.0,116.97781433510443,-12.977814335104426,168.42366491644194
1202.0,2.0,1.0,2,Jakkur,79.0,79.0,76.32191445411522,2.678085545884784,7.1721421910770005
1280.0,2.0,2.0,3,Akshaya Vana,49.0,49.0,70.27507953214825,-21.275079532148254,452.6290090992336
1500.0,2.0,0.0,2,TC Palaya,75.0,75.0,67.05900083768567,7.940999162314327,63.05946769587684
1350.0,2.0,2.0,3,2nd Phase Judicial Layout,47.25,47.25,53.284197003608114,-6.034197003608114,36.411533478353135
1229.0,2.0,2.0,2,Sarjapur  Road,70.0,70.0,67.1855882171682,2.8144117828317974,7.920913683342456
600.0,2.0,2.0,2,Gowdanapalya,39.0,39.0,57.637774761133045,-18.637774761133045,347.3666480467279
1190.0,2.0,2.0,2,Nagarbhavi,63.0,63.0,76.57869053108199,-13.578690531081989,184.38083653889566
1700.0,3.0,2.0,3,RR Layout,111.0,111.0,94.68668428282606,16.313315717173936,266.12426968819415
1340.0,2.0,1.0,2,Vinayaka Nagar,65.0,65.0,59.96291153646975,5.037088463530253,25.372260189429564
2700.0,3.0,2.0,3,Hennur Road,150.0,150.0,127.01588338563295,22.984116614367053,528.2696165428237
1500.0,1.0,0.0,1,Laggere,60.0,60.0,82.84623480073711,-22.846234800737108,521.9504445704113
1075.0,2.0,1.0,2,Uttarahalli,46.76,46.76,45.728076733180956,1.0319232668190423,1.0648656286024845
1540.0,3.0,3.0,3,Kaverappa Layout,85.0,85.0,103.94373395221409,-18.94373395221409,358.8650560522688
665.0,1.0,2.0,1,LB Shastri Nagar,32.0,32.0,19.427122118423192,12.572877881576808,158.07725822504332
1185.0,2.0,2.0,2,Whitefield,41.0,41.0,61.47038682783314,-20.47038682783314,419.03673688112445
1200.0,2.0,1.0,3,Vijayanagar,75.0,75.0,81.42294542864111,-6.422945428641114,41.25422797930178
1430.0,3.0,2.0,3,Bannerghatta Road,59.0,59.0,89.0639260810575,-30.063926081057502,903.8396514072895
1093.0,2.0,2.0,2,Thanisandra,72.0,72.0,60.06001796458396,11.939982035416037,142.5631710060577
1435.0,2.0,1.0,3,Silk Board,60.0,60.0,57.77389281879864,2.226107181201357,4.955553182196251
1173.0,2.0,1.0,2,Whitefield,78.2,78.2,62.289493991505495,15.910506008494508,253.14420144633985
1370.0,3.0,2.0,3,Hoodi,67.0,67.0,95.09862979191962,-28.09862979191962,789.5329961833529
552.0,1.0,1.0,1,5th Phase JP Nagar,23.5,23.5,21.809593618477223,1.6904063815227772,2.857473734692929
1504.0,2.0,2.0,3,Sathya Layout,102.0,102.0,83.21510873714733,18.784891262852668,352.8721397571985
1116.0,2.0,1.0,2,New Thippasandra,49.8,49.8,98.027209412207,-48.227209412207,2325.8637276888676
1333.0,2.0,1.0,2,Hebbal,100.0,100.0,83.94451350896323,16.055486491036774,257.77864646386433
1800.0,4.0,1.0,4,Chennammana Kere,145.0,145.0,121.19053878238472,23.80946121761528,566.8904434731261
1275.0,2.0,2.0,3,JP Nagar,43.6,43.6,78.82141288408988,-35.22141288408988,1240.5479255515327
2145.0,3.0,2.0,3,Varthur,165.0,165.0,100.80610761380456,64.19389238619544,4120.855819690441
1150.0,2.0,1.0,2,Tigalarpalya,60.0,60.0,74.04149971523691,-14.04149971523691,197.1637142529982
1000.0,2.0,1.0,2,7th Phase JP Nagar,70.65,70.65,70.20821916085161,0.44178083914839306,0.19517030983865835
1044.0,2.0,1.0,2,Nallurhalli,60.0,60.0,56.477571104284564,3.5224288957154357,12.407505325371064
1552.0,3.0,3.0,3,Hennur Road,75.0,75.0,98.32416134252816,-23.324161342528157,544.0165023322849
1240.0,2.0,3.0,2,Kaggadasapura,45.0,45.0,46.56419713602787,-1.5641971360278717,2.446712680357796
1614.0,3.0,2.0,3,Yelahanka,95.0,95.0,89.66817605190411,5.331823948095888,28.428346613488824
1200.0,2.0,2.0,2,Nagappa Reddy Layout,43.2,43.2,53.61152277972627,-10.411522779726269,108.39980659275902
1070.0,2.0,2.0,2,7th Phase JP Nagar,42.0,42.0,70.78274274115088,-28.782742741150884,828.4462797032738
1380.0,2.0,1.0,3,R.T. Nagar,50.0,50.0,78.31616724243544,-28.31616724243544,801.8053273015739
1350.0,2.0,2.0,2,Sarjapur  Road,102.0,102.0,70.09299028648832,31.907009713511684,1018.057268858129
1035.0,2.0,2.0,2,Sarjapur  Road,49.0,49.0,62.52413365974587,-13.524133659745871,182.90219124667126
1000.0,2.0,1.0,2,ITPL,29.95,29.95,36.210764192237974,-6.260764192237975,39.19716827080922
1457.0,3.0,3.0,3,Sarjapur  Road,85.0,85.0,95.24664696159215,-10.246646961592148,104.9937739555056
1215.0,2.0,1.0,2,Ramagondanahalli,46.1,46.1,66.75335918406141,-20.653359184061408,426.5612455858537
1685.0,3.0,1.0,3,Sarjapur  Road,135.0,135.0,102.9399465903308,32.060053409669194,1027.8470246308414
1355.0,3.0,2.0,3,Hebbal,83.87,83.87,107.05578030066039,-23.185780300660383,537.580408150491
1040.0,2.0,3.0,2,Banashankari,45.0,45.0,62.30022710946288,-17.30022710946288,299.2978580389944
1151.0,2.0,1.0,2,Anandapura,43.16,43.16,44.45628117615017,-1.296281176150174,1.6803448876412785
1360.0,2.0,2.0,3,Uttarahalli,47.59,47.59,57.91458230909171,-10.32458230909171,106.59699985720951
1110.0,2.0,2.0,3,Chandapura,29.97,29.97,42.74354466959478,-12.773544669594784,163.16344342613334
1351.0,2.0,2.0,3,Kadugodi,78.0,78.0,76.91075652161089,1.0892434783891076,1.1864513552132023
2650.0,4.0,3.0,3,Hebbal,199.0,199.0,154.3089021145008,44.691097885499204,1997.2942302112715
1200.0,3.0,2.0,3,Sarjapur  Road,70.0,70.0,90.1788656377982,-20.178865637798197,407.18661842831284
1500.0,3.0,2.0,3,Mysore Road,74.0,74.0,88.5142664894326,-14.5142664894326,210.66393172626613
1070.0,2.0,1.0,2,Channasandra,38.0,38.0,37.74764241436608,0.2523575856339235,0.06368435102698304
800.0,2.0,1.0,3,Manonarayanapalya,52.0,52.0,56.9246683977336,-4.924668397733598,24.252358827636
1200.0,2.0,2.0,2,Kasavanhalli,60.0,60.0,66.2611301902286,-6.261130190228599,39.20175125899201
875.0,2.0,2.0,3,Electronic City Phase II,40.0,40.0,38.37480311653969,1.6251968834603119,2.6412649100091103
990.0,2.0,2.0,2,Yelahanka,37.62,37.62,50.9845387034557,-13.3645387034557,178.61089475616538
1280.0,2.0,2.0,2,Whitefield,69.0,69.0,63.753057873993555,5.246942126006445,27.530401673661032
1250.0,3.0,2.0,3,Horamavu Agara,65.0,65.0,70.02553316990159,-5.025533169901593,25.25598364178115
1565.0,2.0,2.0,3,Begur Road,49.3,49.3,58.91187854302271,-9.611878543022712,92.38820912582041
1578.0,3.0,1.0,3,Govindpura,73.9,73.9,84.16968226739766,-10.269682267397656,105.46637387330185
1120.0,2.0,1.0,2,Vidyaranyapura,70.0,70.0,58.7628220068257,11.2371779931743,126.27416925028076
1475.0,2.0,1.0,2,Narayanappa Garden,70.0,70.0,66.69770988720205,3.302290112797948,10.905119989083085
1265.0,2.0,2.0,2,BTM 2nd Stage,55.0,55.0,79.71383494476108,-24.713834944761075,610.7736376768936
2180.0,3.0,2.0,3,1st Phase JP Nagar,210.0,210.0,154.66284192412564,55.337158075874356,3062.2010639143064
2400.0,2.0,3.0,2,Hanumantha Nagar,125.0,125.0,187.0450046761741,-62.0450046761741,3849.582605266466
1200.0,2.0,1.0,2,3rd Block Hrbr Layout,200.0,200.0,117.65305120252793,82.34694879747207,6781.019976253486
1730.0,3.0,2.0,3,Marathahalli,115.0,115.0,104.08330715073751,10.916692849262489,119.17418276513877
1590.0,3.0,2.0,3,Uttarahalli,58.0,58.0,80.6852048486369,-22.6852048486369,514.6185190246191
1400.0,2.0,2.0,3,Raja Rajeshwari Nagar,48.0,48.0,59.28539557797171,-11.285395577971713,127.36015335130348
1810.0,3.0,2.0,4,Mallasandra,57.0,57.0,100.85452802100266,-43.854528021002665,1923.2196279449079
2274.24,4.0,1.0,3,Kanaka Nagar,160.0,160.0,127.18856484077628,32.81143515922372,1076.5902772079426
1484.0,3.0,1.0,3,Sonnenahalli,74.18,74.18,84.75894077131298,-10.578940771312972,111.9139878429479
1530.0,2.0,2.0,3,Hoodi,67.0,67.0,81.69897259976983,-14.698972599769832,216.0597954887843
1100.0,2.0,1.0,2,Rachenahalli,68.0,68.0,59.10620022594834,8.893799774051658,79.09967442092132
1540.0,3.0,3.0,3,Thubarahalli,90.0,90.0,96.9912123650906,-6.991212365090604,48.87705033379576
2515.0,4.0,3.0,3,Carmelaram,155.0,155.0,123.18889424838824,31.811105751611763,1011.946449140227
1740.0,3.0,1.0,3,Binny Pete,150.0,150.0,150.82448233670377,-0.8244823367037668,0.6797711235365035
1220.0,2.0,2.0,2,Dasarahalli,52.0,52.0,69.12770984123479,-17.12770984123479,293.3584444055311
600.0,4.0,2.0,4,Vishveshwarya Layout,85.0,85.0,91.49490296037271,-6.494902960372713,42.183764464658225
1052.0,2.0,1.0,3,Magadi Road,60.0,60.0,64.74822809286576,-4.748228092865759,22.5456700218796
1130.0,2.0,2.0,2, Devarachikkanahalli,36.0,36.0,56.53574081127711,-20.53574081127711,421.7166506679522
1230.0,2.0,2.0,3,Gottigere,52.0,52.0,56.48141498074939,-4.481414980749392,20.083080229685073
646.0,1.0,0.0,1,Nagavarapalya,25.84,25.84,51.517640180491355,-25.677640180491355,659.3412052387841
1600.0,3.0,1.0,3,Cox Town,150.0,150.0,137.17180040091165,12.82819959908835,164.5627049540505
1890.0,4.0,3.0,3,Kadugodi,125.0,125.0,123.24277822747891,1.757221772521092,3.087828357822168
1050.0,2.0,1.0,2,Kadugodi,34.0,34.0,64.33980108529417,-30.33980108529417,920.5035298952173
1200.0,4.0,2.0,6,Ittamadu,100.0,100.0,124.37641953014779,-24.376419530147786,594.2098291097703
600.0,4.0,2.0,4,bsk 6th stage 2ad block near sri conversation hall,87.0,87.0,91.94584917251962,-4.945849172519615,24.461424037312966
1215.0,2.0,2.0,3,Virat Nagar,49.75,49.75,62.340583820899184,-12.590583820899184,158.5228009510883
1100.0,4.0,1.0,4,Hoodi,120.0,120.0,113.4085757491616,6.591424250838401,43.446873654540575
1050.0,2.0,1.0,2,Kallumantapa,55.0,55.0,54.434194426624614,0.5658055733753855,0.32013594686264873
1282.0,2.0,1.0,3,Yelahanka,48.72,48.72,65.55413021124772,-16.834130211247725,283.3879399692434
1220.0,2.0,2.0,3,Jakkur,49.0,49.0,82.09291298450144,-33.09291298450144,1095.140889799784
1415.0,3.0,1.0,3,7th Phase JP Nagar,65.0,65.0,103.86998020774712,-38.86998020774712,1510.8753613506528
660.0,1.0,0.0,1,Thyagaraja Nagar,95.0,95.0,45.78096284968079,49.21903715031921,2422.5136180045024
1450.0,3.0,2.0,3,Basavanna Nagar,90.0,90.0,87.81450866123329,2.1854913387667096,4.776372391824305
995.0,1.0,1.0,2,Attibele,24.88,24.88,25.210378296034754,-0.33037829603475544,0.1091498184908285
945.0,2.0,1.0,2,Bisuvanahalli,33.0,33.0,35.52550249183255,-2.5255024918325475,6.3781628362524065
1374.0,3.0,2.0,3,Nehru Nagar,72.0,72.0,82.66591207842279,-10.665912078422792,113.76168046464521
1603.0,3.0,3.0,3,Kanakpura Road,113.0,113.0,87.91318927737943,25.08681072262057,629.3480722325904
1864.0,3.0,2.0,4,Sarjapur  Road,105.0,105.0,112.57947184105205,-7.5794718410520545,57.44839338930102
1625.0,2.0,2.0,3,Raja Rajeshwari Nagar,54.0,54.0,64.69172173993059,-10.691721739930585,114.31291376410431
770.0,1.0,1.0,2,Electronic City,39.9,39.9,23.89521359988207,16.00478640011793,256.1531877133998
1200.0,2.0,2.0,2,Brookefield,75.0,75.0,69.0394005253528,5.960599474647196,35.528746097164436
1450.0,3.0,3.0,3,Kalena Agrahara,100.0,100.0,90.0585220528309,9.941477947169105,98.83298377404964
1305.0,3.0,1.0,3,Ramamurthy Nagar,60.0,60.0,88.28339199979058,-28.28339199979058,799.9502630138178
1200.0,2.0,2.0,3,Srirampuram,100.0,100.0,63.79209920639492,36.20790079360508,1311.0120798795472
1150.0,2.0,0.0,2,Sarjapur  Road,36.8,36.8,67.50225614936741,-30.702256149367415,942.6285326613693
1806.0,3.0,3.0,3,Whitefield,85.0,85.0,98.9744952684786,-13.974495268478606,195.28651800873095
1002.0,2.0,1.0,2,Uttarahalli,40.08,40.08,43.97402424507874,-3.8940242450787395,15.163424821261046
1220.0,2.0,1.0,3,Electronic City Phase II,36.21,36.21,47.77194779052014,-11.561947790520136,133.67863671071348
1109.0,2.0,1.0,2,Whitefield,35.22,35.22,60.751694549881634,-25.531694549881635,651.8674265884556
1308.0,2.0,1.0,2,Narayanapura,89.04,89.04,80.0026149028362,9.037385097163806,81.67432939443846
1250.0,2.0,2.0,2,Kalyan nagar,65.0,65.0,65.23626599980116,-0.23626599980116225,0.055821622662042804
960.0,4.0,2.0,4,KR Puram,80.0,80.0,93.97156285906851,-13.971562859068513,195.2045687249027
1255.0,2.0,1.0,2,Raja Rajeshwari Nagar,53.87,53.87,50.46282628061314,3.4071737193868543,11.608832754080451
1020.0,2.0,2.0,2,Mysore Road,48.95,48.95,53.29067788463786,-4.340677884637856,18.84148449818417
1216.0,2.0,1.0,2,Whitefield,67.0,67.0,63.32270299134652,3.6772970086534826,13.522513289851851
1195.0,2.0,2.0,2,Hennur Road,73.0,73.0,67.1634755985811,5.836524401418899,34.06501708835823
1250.0,2.0,1.0,2,1st Block HRBR Layout,67.0,67.0,99.97760263958132,-32.97760263958132,1087.5222758541208
3000.0,3.0,2.0,4,JP Nagar,150.0,150.0,143.96000625172377,6.039993748276231,36.481524479215956
375.0,1.0,0.0,1,KG Halli,26.0,26.0,17.684133750653054,8.315866249346946,69.15363147702764
1020.0,2.0,3.0,2,Hennur Road,47.0,47.0,61.85111069141402,-14.851110691414021,220.55548876863185
800.0,3.0,1.0,2,Varanasi,59.5,59.5,49.32440691427358,10.175593085726419,103.54269464628331
925.0,2.0,2.0,2,Kalkere,70.0,70.0,43.471934354728276,26.528065645271724,703.7382668798459
2470.0,4.0,2.0,4,Hebbal,203.0,203.0,157.53722274031685,45.46277725968315,2066.8641161635633
1100.0,2.0,2.0,2,Vidhyanagar Cross,32.0,32.0,56.57972172496041,-24.579721724960407,604.1627200764906
1250.0,2.0,2.0,2,Varthur,47.0,47.0,55.61085075473011,-8.610850754730109,74.14675072023608
1200.0,2.0,1.0,2,Hebbal,52.0,52.0,80.74877404433865,-28.748774044338646,826.4920090524394
1010.0,2.0,1.0,2,Kundalahalli,48.27,48.27,73.85626056315095,-25.58626056315095,654.6567296054536
1847.0,3.0,2.0,3,Hegde Nagar,125.0,125.0,114.58638867211485,10.41361132788515,108.44330088825791
1200.0,2.0,2.0,2,1st Stage Indira Nagar,55.0,55.0,61.11108267095898,-6.111082670958979,37.34533141129513
919.0,2.0,2.0,2,Electronic City,35.0,35.0,43.61211416214525,-8.612114162145247,74.16851034182272
1480.0,3.0,2.0,3,Sunder Ram Shetty Nagar,74.0,74.0,114.18517493588035,-40.185174935880354,1614.8482846273066
1180.0,2.0,2.0,2,Tindlu,52.0,52.0,57.76692643623967,-5.766926436239672,33.257440521
2200.0,3.0,2.0,3,Sahakara Nagar,98.0,98.0,126.51032533398728,-28.510325333987282,812.838650649797
1015.0,2.0,2.0,2,Kammasandra,37.0,37.0,34.16490113480215,2.8350988651978497,8.037785575446135
1240.0,2.0,1.0,2,Kaggadasapura,58.58,58.58,48.779086253981546,9.800913746018452,96.05791025689345
1634.0,3.0,1.0,3,Begur Road,111.0,111.0,78.92141892120972,32.07858107879028,1029.0353640285216
3000.0,3.0,3.0,4,2nd Stage Nagarbhavi,170.0,170.0,162.7073266164041,7.292673383595911,53.18308507980824
1197.0,2.0,1.0,2,Harlur,82.0,82.0,77.24589269672795,4.7541073032720504,22.601536251024648
705.0,1.0,1.0,1,CV Raman Nagar,57.0,57.0,34.195327863470894,22.804672136529106,520.0530712545869
2000.0,4.0,2.0,3,Iblur Village,138.0,138.0,168.63303323737085,-30.633033237370853,938.3827253218674
1460.0,2.0,1.0,3,7th Phase JP Nagar,97.0,97.0,87.70708964392944,9.292910356070564,86.35818288596354
1410.0,2.0,2.0,3,Rajarajeshwari Nagara,45.12,45.12,53.57924809531853,-8.459248095318536,71.55887833815028
800.0,1.0,0.0,1,Agrahara Dasarahalli,72.0,72.0,93.89271827350994,-21.892718273509942,479.29111340327614
1215.0,2.0,1.0,2,Bannerghatta Road,68.0,68.0,61.315232848213384,6.684767151786616,44.68611187360535
1020.0,2.0,1.0,2,B Narayanapura,49.0,49.0,58.38750933271962,-9.387509332719617,88.12533147189791
1000.0,2.0,2.0,2,Kaggadasapura,43.0,43.0,41.904893788915246,1.0951062110847545,1.1992576135564068
600.0,4.0,0.0,3,Banashankari Stage VI,90.0,90.0,93.31776252604658,-3.317762526046579,11.007548179238976
1520.0,2.0,3.0,3,Varthur,61.0,61.0,67.43693458651026,-6.436934586510262,41.43412687101203
1917.0,3.0,2.0,3,Kasavanhalli,132.0,132.0,107.17938235228668,24.82061764771332,616.0630604139778
1804.0,3.0,2.0,3,Kalena Agrahara,175.0,175.0,99.6719197732897,75.3280802267103,5674.319670641703
1200.0,4.0,3.0,5,Ulsoor,150.0,150.0,152.72884355341506,-2.728843553415061,7.446587139014936
1128.0,2.0,1.0,2,Electronic City,64.0,64.0,49.74143502267499,14.258564977325008,203.30667521259932
2650.0,3.0,2.0,3,Akshaya Nagar,125.0,125.0,121.7784374006992,3.221562599300796,10.378465581213701
1075.0,2.0,1.0,2,Uttarahalli,40.0,40.0,45.728076733180956,-5.728076733180956,32.81086306120901
800.0,2.0,1.0,2,Richards Town,85.0,85.0,87.42941553221537,-2.4294155322153728,5.902059828169303
1856.0,3.0,2.0,3,Talaghattapura,135.0,135.0,108.20983448623538,26.79016551376462,717.7129682549031
1290.0,2.0,0.0,2,Whitefield,90.0,90.0,66.20822815470095,23.791771845299053,566.0484075387646
1375.0,2.0,1.0,2,Kasavanhalli,78.0,78.0,71.57349509739568,6.4265049026043215,41.29996526319738
1503.0,2.0,2.0,3,"JP Nagar 7th Phase, ",93.0,93.0,87.82043312044632,5.179566879553676,26.8279130597694
1200.0,3.0,1.0,3,ITPL,56.12,56.12,64.70648023992833,-8.586480239928328,73.72764291067963
1500.0,2.0,2.0,3,Kamakshipalya,52.0,52.0,93.84555915815028,-41.84555915815028,1751.0508212582547
1880.0,3.0,3.0,3,Thanisandra,120.0,120.0,101.55279370694132,18.447206293058684,340.2994200186639
1150.0,2.0,2.0,2,Padmanabhanagar,45.0,45.0,78.58381501187222,-33.58381501187222,1127.8726307516538
1760.0,3.0,2.0,3,Sector 7 HSR Layout,142.0,142.0,146.96346675419355,-4.963466754193547,24.636002219984626
1768.0,3.0,3.0,3,Doddanakundi Industrial Area 2,95.0,95.0,88.42131069883902,6.578689301160978,43.27915292120991
1790.0,3.0,0.0,3,Kothanur,97.0,97.0,98.69763258001866,-1.697632580018663,2.881956376740822
1308.0,2.0,1.0,2,AECS Layout,60.0,60.0,58.565637375903236,1.4343626240967637,2.057396137405754
1070.0,2.0,1.0,2,Electronic City,53.0,53.0,48.347804278703364,4.652195721296636,21.642925029250723
1200.0,2.0,2.0,2,Kalena Agrahara,45.0,45.0,61.46884475034874,-16.468844750348737,271.22284741108916
1655.0,2.0,2.0,3,Bannerghatta Road,62.89,62.89,77.22609644680692,-14.33609644680692,205.52366133215
1149.0,2.0,2.0,2,Budigere,65.0,65.0,55.3609681245193,9.639031875480697,92.91093549653293
1330.0,2.0,2.0,2,Banashankari,77.0,77.0,70.37582538829783,6.624174611702173,43.87968928631964
